万得代码,名称,日期,时间,开盘价,最高价,最低价,收盘价,交易量,交易额,配对项,利率
000001.SZ,平安银行,20150817,150100000,10843853,10912649,10706263,10783658,67964257,852588990,31404,0
000001.SZ,平安银行,20150818,150200000,10749260,10955646,10276292,10551473,117632441,1459671040,56468,0
000001.SZ,平安银行,20150819,150200000,10405284,10517076,10233295,10517076,95889423,1157078540,46687,0
000001.SZ,平安银行,20150820,150100000,10465479,10465479,10233295,10362287,67763439,815652760,32581,0
000001.SZ,平安银行,20150821,150200000,10233295,10310690,9854921,9889319,93336784,1095668260,46906,0
000001.SZ,平安银行,20150824,150100000,9545343,9605539,8900387,8900387,151802968,1601529030,63979,0
000001.SZ,平安银行,20150825,150100000,8470417,8900387,8014648,8135040,219233375,2122788580,75363,0
000001.SZ,平安银行,20150826,150200000,8255431,8797194,7997449,8522013,249191959,2460482140,86152,0
000001.SZ,平安银行,20150827,150100000,8736998,9373355,8479016,9287360,184923565,1912163260,66783,0
000001.SZ,平安银行,20150828,150200000,9364755,9536743,9072375,9313159,160802969,1728745630,63080,0
000001.SZ,平安银行,20150831,150200000,9209966,9519544,9012179,9519544,146429725,1578261440,52040,0
000001.SZ,平安银行,20150901,150100000,9373355,9983913,9123972,9949515,265766135,3003860700,79498,0
000001.SZ,平安银行,20150902,150200000,9614138,10319289,9510945,10181699,281574676,3273803290,68152,0
000001.SZ,平安银行,20150907,150100000,9932316,9940915,9364755,9364755,137611064,1544055070,58761,0
000001.SZ,平安银行,20150908,150200000,9356156,9588340,9106773,9459349,74729245,815241860,41272,0
000001.SZ,平安银行,20150909,150100000,9485147,9622737,9356156,9545343,85107389,940582950,35281,0
000001.SZ,平安银行,20150910,150200000,9459349,9614138,9407752,9502346,46520563,514578380,18991,0
000001.SZ,平安银行,20150911,150100000,9476547,9562542,9356156,9424951,42645078,469297500,19234,0
000001.SZ,平安银行,20150914,150100000,9450749,9459349,8986381,9347556,75645273,813927110,56799,0
000001.SZ,平安银行,20150915,150100000,9192767,9330358,9029378,9089574,54283900,579042240,21166,0
000001.SZ,平安银行,20150916,150200000,9106773,9528144,9046577,9373355,56924377,612767020,24313,0
000001.SZ,平安银行,20150917,150200000,9330358,9579740,9261562,9261562,62079854,682338180,26203,0
000001.SZ,平安银行,20150918,150100000,9321758,9424951,9227165,9295960,31827282,345063780,12826,0
000001.SZ,平安银行,20150921,150200000,9201366,9364755,9158369,9304559,38611111,416851080,16877,0
000001.SZ,平安银行,20150922,150200000,9313159,9510945,9304559,9424951,49295560,541007300,22560,0
000001.SZ,平安银行,20150923,150100000,9338957,9381954,9184168,9201366,37115084,399583540,17425,0
000001.SZ,平安银行,20150924,150100000,9252963,9295960,9175568,9209966,25863255,277274180,10934,0
000001.SZ,平安银行,20150925,150200000,9192767,9209966,8986381,9072375,44642060,471537650,19829,0
000001.SZ,平安银行,20150928,150200000,9080975,9106773,8969182,9055176,19908727,209186170,8817,0
000001.SZ,平安银行,20150929,150200000,8986381,9080975,8874589,8926185,33360356,347612290,14396,0
000001.SZ,平安银行,20150930,150100000,8943384,9106773,8934785,9020779,36465973,383230170,14468,0
000001.SZ,平安银行,20151008,150200000,9330358,9364755,9201366,9201366,49407085,533806130,22257,0
000001.SZ,平安银行,20151009,150200000,9244363,9416352,9218565,9373355,47461206,516310490,17996,0
000001.SZ,平安银行,20151012,150200000,9424951,9786126,9381954,9657135,84966515,950602300,34196,0
000001.SZ,平安银行,20151013,150200000,9631337,9682933,9536743,9571141,35979819,401600920,16045,0
000001.SZ,平安银行,20151014,150200000,9493746,9588340,9407752,9442150,41898065,462963470,18222,0
000001.SZ,平安银行,20151015,150200000,9416352,9605539,9407752,9605539,48590050,539103670,18938,0
000001.SZ,平安银行,20151016,150200000,9639936,9717331,9596939,9657135,57000145,640488890,21827,0
000001.SZ,平安银行,20151019,150200000,9691533,9760328,9588340,9682933,72337153,814910970,22931,0
000001.SZ,平安银行,20151020,150100000,9631337,9786126,9622737,9734530,71516328,807642370,23920,0
000001.SZ,平安银行,20151021,150200000,9708731,10104304,9614138,9648536,133262904,1523591970,46795,0
000001.SZ,平安银行,20151022,150200000,9674334,9803325,9614138,9743129,82280573,928960020,23845,0
000001.SZ,平安银行,20151023,150200000,9794726,9915117,9751729,9863521,93742511,1073981530,29309,0
000001.SZ,平安银行,20151026,150200000,9975313,10155901,9837723,9906518,108591754,1260872030,38751,0
000001.SZ,平安银行,20151027,150200000,9889319,10009711,9751729,9872120,58043637,664648820,22431,0
000001.SZ,平安银行,20151028,150200000,9854921,9872120,9674334,9691533,54481117,619790790,21930,0
000001.SZ,平安银行,20151029,150000000,9717331,9768927,9674334,9691533,31670368,357830450,11878,0
000001.SZ,平安银行,20151030,150200000,9717331,9820524,9691533,9768927,53593072,607980990,16436,0
000001.SZ,平安银行,20151102,150200000,9691533,9734530,9545343,9579740,48443581,544000180,19667,0
000001.SZ,平安银行,20151103,150200000,9588340,9639936,9467948,9502346,39126518,434818760,16726,0
000001.SZ,平安银行,20151104,150200000,9528144,10061307,9502346,10052708,130724419,1493255540,41387,0
000001.SZ,平安银行,20151105,150200000,9975313,10809456,9932316,10379485,229218980,2780266750,72900,0
000001.SZ,平安银行,20151106,150200000,10336488,10671865,10250494,10654666,146319495,1781331280,50722,0
000001.SZ,平安银行,20151109,150200000,10749260,11506008,10714862,11127634,241388779,3137641550,85722,0
000001.SZ,平安银行,20151110,150200000,11007242,11239426,10843853,10964245,112502763,1438707520,50977,0
000001.SZ,平安银行,20151111,150100000,10921248,10990043,10646067,10792257,102173507,1280174410,46584,0
000001.SZ,平安银行,20151112,150200000,10835254,10878251,10560073,10663266,67113962,833753290,29840,0
000001.SZ,平安银行,20151113,150200000,10508476,10732061,10482678,10525675,58755504,722252990,24857,0
000001.SZ,平安银行,20151116,150200000,10431082,10654666,10396684,10611669,55984871,685977380,21445,0
000001.SZ,平安银行,20151117,150200000,10671865,10921248,10628868,10749260,104648656,1315319780,39943,0
000001.SZ,平安银行,20151118,150200000,10714862,10921248,10585871,10680465,79370476,991513830,29780,0
000001.SZ,平安银行,20151119,150100000,10663266,10757859,10603070,10749260,47112067,585570980,17077,0
000001.SZ,平安银行,20151120,150200000,10749260,10826655,10680465,10792257,59803634,747487170,21317,0
000001.SZ,平安银行,20151123,150000000,10792257,10835254,10646067,10706263,60797531,760493340,20864,0
000001.SZ,平安银行,20151124,150200000,10671865,10706263,10456880,10560073,66421478,812675940,25155,0
000001.SZ,平安银行,20151125,150200000,10499877,10637468,10465479,10594471,51346272,629507060,19150,0
000001.SZ,平安银行,20151126,150200000,10628868,10646067,10491278,10517076,55221015,679692120,18484,0
000001.SZ,平安银行,20151127,150200000,10474079,10491278,9915117,10087105,72802594,867702430,30480,0
000001.SZ,平安银行,20151130,150200000,10078506,10207497,9889319,10095705,65849389,770221390,25982,0
000001.SZ,平安银行,20151201,150000000,10061307,10198898,9897918,10104304,68025390,793118210,24093,0
000001.SZ,平安银行,20151202,150100000,10061307,10869652,10026910,10757859,161576086,1978750510,62841,0
000001.SZ,平安银行,20151203,150200000,10654666,10964245,10534275,10706263,142597678,1786008970,50065,0
000001.SZ,平安银行,20151204,150200000,10585871,10646067,10388085,10422482,76453245,934906560,30109,0
000001.SZ,平安银行,20151207,150200000,10474079,10534275,10353687,10448281,40279265,488370690,16242,0
000001.SZ,平安银行,20151208,150200000,10379485,10396684,10233295,10284892,50310179,602568620,20027,0
000001.SZ,平安银行,20151209,150200000,10250494,10422482,10233295,10310690,42938435,515596470,16013,0
000001.SZ,平安银行,20151210,150200000,10276292,10439681,10241895,10284892,41760358,502326070,16499,0
000001.SZ,平安银行,20151211,150100000,10241895,10250494,10087105,10173100,37950803,448800940,16401,0
000001.SZ,平安银行,20151214,150100000,10087105,10413883,10069907,10379485,58723664,698791980,21637,0
000001.SZ,平安银行,20151215,150100000,10345088,10396684,10198898,10250494,36448735,436557690,15278,0
000001.SZ,平安银行,20151216,150100000,10302091,10327889,10216097,10224696,39276282,468510250,13945,0
000001.SZ,平安银行,20151217,150200000,10293491,10439681,10284892,10379485,64827475,780891800,23722,0
000001.SZ,平安银行,20151218,150200000,10345088,10792257,10336488,10517076,102294474,1257360350,41842,0
000001.SZ,平安银行,20151221,150200000,10439681,10938447,10413883,10757859,128114213,1595741310,49491,0
000001.SZ,平安银行,20151222,150200000,10749260,10852453,10646067,10689064,69809145,870121730,26793,0
000001.SZ,平安银行,20151223,150200000,10723462,10990043,10663266,10732061,103901823,1302341530,38256,0
000001.SZ,平安银行,20151224,150200000,10714862,10800856,10525675,10611669,64022964,791975820,23266,0
000001.SZ,平安银行,20151225,150200000,10646067,10723462,10603070,10671865,39984505,495638050,19587,0
000001.SZ,平安银行,20151228,150200000,10689064,10714862,10302091,10302091,82240863,1003010200,33043,0
000001.SZ,平安银行,20151229,150200000,10310690,10405284,10293491,10396684,61980214,744718410,20170,0
000001.SZ,平安银行,20151230,150200000,10396684,10413883,10276292,10405284,53266704,641277260,18064,0
000001.SZ,平安银行,20151231,150100000,10405284,10431082,10302091,10310690,49125892,591643590,14765,0
000001.SZ,平安银行,20160104,150200000,10319289,10345088,9657135,9743129,56349787,660376150,24835,0
000001.SZ,平安银行,20160105,150200000,9691533,9949515,9588340,9803325,66326995,755531350,29217,0
000001.SZ,平安银行,20160106,150100000,9820524,9940915,9794726,9915117,51570644,591698520,20359,0
000001.SZ,平安银行,20160107,150100000,9811924,9811924,9381954,9407752,17476110,194869490,6596,0
000001.SZ,平安银行,20160108,150200000,9639936,9708731,9373355,9562542,74752758,831334540,29002,0
000001.SZ,平安银行,20160111,150200000,9459349,9528144,9184168,9252963,73201399,800683640,28844,0
000001.SZ,平安银行,20160112,150100000,9313159,9381954,9149770,9295960,56164230,605970830,21970,0
000001.SZ,平安银行,20160113,150100000,9364755,9407752,9201366,9209966,39170948,424371690,16317,0
000001.SZ,平安银行,20160114,150100000,9106773,9287360,9012179,9261562,66631454,708535000,22599,0
000001.SZ,平安银行,20160115,150100000,9166969,9287360,8960583,8994981,44820214,474908140,19346,0
000001.SZ,平安银行,20160118,150100000,8891788,9080975,8857390,8951984,42104088,439917810,15687,0
000001.SZ,平安银行,20160119,150200000,8986381,9270162,8951984,9209966,50110908,532074690,20281,0
000001.SZ,平安银行,20160120,150200000,9201366,9287360,8977782,9063776,60375250,640968940,24006,0
000001.SZ,平安银行,20160121,150200000,9012179,9244363,8874589,8874589,60614511,638127870,24304,0
000001.SZ,平安银行,20160122,150100000,8943384,8986381,8788595,8943384,46675214,482984450,19142,0
000001.SZ,平安银行,20160125,150100000,8943384,8977782,8883188,8917586,37643172,390734870,15027,0
000001.SZ,平安银行,20160126,150100000,8874589,8874589,8479016,8487615,64790114,653561590,28224,0
000001.SZ,平安银行,20160127,150200000,8539212,8582209,8255431,8496215,56903705,558510640,23671,0
000001.SZ,平安银行,20160128,150100000,8444618,8504814,8298429,8332826,30254078,296055310,14465,0
000001.SZ,平安银行,20160129,150100000,8375823,8668203,8332826,8599408,54443576,540544450,20045,0
000001.SZ,平安银行,20160201,150100000,8582209,8608007,8375823,8427420,41773214,412635640,14097,0
000001.SZ,平安银行,20160202,150100000,8427420,8625206,8410221,8556411,36910416,367360490,15170,0
000001.SZ,平安银行,20160203,150100000,8470417,8504814,8401621,8470417,27457217,269997830,14165,0
000001.SZ,平安银行,20160204,150100000,8504814,8599408,8496215,8556411,37309947,370586180,15773,0
000001.SZ,平安银行,20160205,150100000,8565010,8573610,8522013,8530613,27089334,269184380,10536,0
000001.SZ,平安银行,20160215,150100000,8307028,8470417,8298429,8418820,27849946,271173370,12874,0
000001.SZ,平安银行,20160216,150100000,8461817,8625206,8453218,8608007,42838638,427507770,18678,0
000001.SZ,平安银行,20160217,150200000,8625206,8788595,8590808,8728399,58516706,590538910,21807,0
000001.SZ,平安银行,20160218,150100000,8754197,8788595,8676802,8676802,40617824,412337560,14873,0
000001.SZ,平安银行,20160219,150100000,8676802,8719800,8590808,8633805,31889825,320939650,12623,0
000001.SZ,平安银行,20160222,150200000,8711200,8865989,8651004,8848791,61773945,630251510,25503,0
000001.SZ,平安银行,20160223,150200000,8848791,8848791,8642405,8702601,42587437,432315310,17332,0
000001.SZ,平安银行,20160224,150200000,8651004,8728399,8608007,8728399,30010360,302498020,13448,0
000001.SZ,平安银行,20160225,150200000,8702601,8711200,8255431,8315627,62207284,615004740,26917,0
000001.SZ,平安银行,20160226,150100000,8401621,8453218,8307028,8418820,39215441,382634660,15851,0
000001.SZ,平安银行,20160229,150100000,8418820,8436019,8100642,8221034,56689639,542183970,25620,0
000001.SZ,平安银行,20160301,150200000,8272630,8401621,8238233,8341426,37791080,365149000,14378,0
000001.SZ,平安银行,20160302,150100000,8384423,8711200,8358624,8685402,67661373,673626220,27847,0
000001.SZ,平安银行,20160303,150100000,8676802,8754197,8633805,8694001,55308940,559045200,16607,0
000001.SZ,平安银行,20160304,150200000,8676802,9029378,8659604,8943384,138124907,1429273060,44287,0
000001.SZ,平安银行,20160307,150100000,8900387,9020779,8857390,8891788,60635297,630155590,20463,0
000001.SZ,平安银行,20160308,150200000,8908986,8908986,8547811,8840191,64315646,650471600,23208,0
000001.SZ,平安银行,20160309,150100000,8719800,8788595,8633805,8745598,32590065,330124890,12219,0
000001.SZ,平安银行,20160310,150100000,8805794,8900387,8711200,8728399,47402030,486414240,19427,0
000001.SZ,平安银行,20160311,150100000,8685402,8788595,8633805,8736998,38373672,389638930,15432,0
000001.SZ,平安银行,20160314,150100000,8779995,8994981,8779995,8822992,65515822,679161300,26915,0
000001.SZ,平安银行,20160315,150100000,8840191,8908986,8736998,8874589,41792037,428786690,16574,0
000001.SZ,平安银行,20160316,150100000,8831592,8986381,8814393,8900387,66488620,690087710,22806,0
000001.SZ,平安银行,20160317,150200000,8908986,9012179,8857390,8960583,61099638,635181310,22933,0
000001.SZ,平安银行,20160318,150200000,8960583,9089574,8943384,9063776,79721581,836565550,28890,0
000001.SZ,平安银行,20160321,150100000,9072375,9338957,9072375,9287360,92043281,987764460,36344,0
000001.SZ,平安银行,20160322,150200000,9261562,9407752,9192767,9218565,62548248,675406610,26028,0
000001.SZ,平安银行,20160323,150100000,9209966,9261562,9123972,9201366,43027816,458963270,17875,0
000001.SZ,平安银行,20160324,150200000,9123972,9141171,9029378,9046577,37240624,393411540,18373,0
000001.SZ,平安银行,20160325,150100000,9037978,9115372,9029378,9106773,23707049,250338480,12198,0
000001.SZ,平安银行,20160328,150100000,9132571,9158369,8986381,9012179,35862101,378973320,16355,0
000001.SZ,平安银行,20160329,150100000,9037978,9046577,8926185,8969182,31831787,332422390,13754,0
000001.SZ,平安银行,20160330,150100000,9012179,9201366,9003580,9201366,53969998,572627410,19661,0
000001.SZ,平安银行,20160331,150100000,9209966,9244363,9149770,9149770,41838792,447266280,14779,0
000001.SZ,平安银行,20160401,150100000,9132571,9192767,9029378,9166969,36934188,391830390,13604,0
000001.SZ,平安银行,20160405,150100000,9132571,9295960,9029378,9201366,59230864,632378850,20337,0
